2,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
1,Santa Maria,"QR , CL e AC 117, 118, 119,120, 121, 122, 218, 219, 319, 418, 419 e 518.",06/11/2024 às 12h14,06/11/2024 às 19h57,Não programada,Manutenção do Sistema Distribuidor
2,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
1,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
1,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
1,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
1,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
1,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
1,Recanto das Emas,"Av. Monjolo Q 310 e 311; Av. Rec. das Emas Q 113, 114, 115 e 116; Av. Rec. das Emas Q 307, 308, 309, 310 e 311; Av. Vargem da Benção Q 113, 114 e 115 Q 113, 114, 115, 116, 117 e 118 Q 307, 308, 309, 310 e 311 Q 508, 509, 510 e 511",06/11/2024 às 08h00,06/11/2024 às 18h00,Programada,Melhoria no sistema distribuidor de água
0,Samambaia,"QN 112, 114, 116, 118, 120 e 122 QR 112, 114, 116, 118, 120 e 122 QS 112, 114, 116, 118, 120 e 122",07/11/2024 às 08h00,07/11/2024 às 19h30,Programada,Remanejamento de Hidrante na QR 114 conj. 05 lt 14 Samambaia - DF
